Auliscomys_boliviensis	0
Auliscomys_micropus	0
Auliscomys_pictus	0
Auliscomys_sublimis	0
Avahi_cleesei	0
Avahi_laniger	0
Avahi_occidentalis	0
Avahi_peyrierasi	0
Avahi_unicolor	0
Axis_axis	0
Axis_porcinus	0
Babyrousa_babyrussa	0
Babyrousa_celebensis	0
Baiomys_musculus	0
Balaena_mysticetus	0
Balaenoptera_acutorostrata	0
Balaenoptera_bonaerensis	0
Balaenoptera_borealis	0
Balaenoptera_brydei	0
Balaenoptera_edeni	0
Balaenoptera_musculus	0
Balaenoptera_omurai	0
Balaenoptera_physalus	0
Balantiopteryx_infusca	0
Balantiopteryx_io	0
Balantiopteryx_plicata	0
Balionycteris_maculata	0
Bandicota_bengalensis	0
Bandicota_indica	0
Bandicota_savilei	0
Barbastella_barbastellus	0
Barbastella_beijingensis	0
Barbastella_leucomelas	0
Bassaricyon_alleni	0
Bassaricyon_gabbii	0
Bassaricyon_medius_medius	0
Bassaricyon_neblina_neblina	0
Bassariscus_astutus	0
Bassariscus_sumichrasti	0
Bathyergus_janetta	0
Batomys_granti	0
Bdeogale_crassicauda	0
Bdeogale_nigripes	0
Beatragus_hunteri	0
Belomys_pearsonii	0
Berardius_bairdii	0
Berylmys_berdmorei	0
Bettongia_gaimardi	0
Bettongia_lesueur	0
Bettongia_penicillata_ogilbyi	0
Bettongia_tropica	0
Bibimys	0
Blanfordimys_bucharensis	0
Blarina_carolinensis	0
Blarina_hylophaga	0
Blarinella_griselda	0
Blarinella_wardi	0
Blarinomys_breviceps	0
Blastocerus_dichotomus	0
Boneia_bidens	0
Bos_bonasus	0
Bos_frontalis	0
Bos_gaurus	0
Bos_grunniens	0
Bos_indicus	0
Bos_javanicus	0
Bos_javanicus_lowi	0
Bos_mutus	0
Bos_primigenius	0
Bos_sauveli	0
Bos_taurus	0
Boselaphus_tragocamelus	0
Brachiones_przewalskii	0
Brachylagus_idahoensis	0
Brachyphylla_cavernarum	0
Brachyphylla_nana	0
Brachyphylla_pumila	0
Brachytarsomys_albicauda	0
Brachyteles_arachnoides	0
Brachyteles_hypoxanthus	0
Brachyuromys_betsileoensis	0
Brachyuromys_ramirohitra	0
Bradypus_pygmaeus	0
Bradypus_torquatus	0
Bradypus_variegatus	0
Brucepattersonius	0
Brucepattersonius_iheringi	0
Bubalus_bubalis	0
Bubalus_carabanensis	0
Bubalus_depressicornis	0
Bubalus_mindorensis	0
Bubalus_quarlesi	0
Budorcas_taxicolor	0
Budorcas_taxicolor_tibetana	0
Bullimus_bagobus	0
Bullimus_gamay	0
Bullimus_luzonicus	0
Bunolagus_monticularis	0
Bunomys_andrewsi	0
Bunomys_chrysocomus	0
Bunomys_penitus	0
Burramys_parvus	0
Cabassous_centralis	0
Cabassous_chacoensis	0
Cabassous_tatouay	0
Cabassous_unicinctus	0
Cacajao_ayresi	0
Cacajao_calvus	0
Cacajao_calvus_novaesi	0
Cacajao_calvus_rubicundus	0
Cacajao_calvus_ucayalli	0
Cacajao_hosomi	0
Cacajao_melanocephalus	0
Cacajao_rubicundus	0
Caenolestes_caniventer	0
Caenolestes_sangay	0
Calcochloris_obtusirostris	0
Callicebus_personatus	0
Callicebus_personatus_nigrifrons	0
Callimico_goeldii	0
Callistomys_pictus	0
Callithrix_argentata	0
Callithrix_aurita	0
Callithrix_emiliae	0
Callithrix_geoffroyi	0
Callithrix_humeralifera	0
Callithrix_jacchus	0
Callithrix_kuhlii	0
Callithrix_mauesi	0
Callithrix_penicillata	0
Callithrix_pygmaea	0
Callithrix_saterei	0
Callorhinus_ursinus	0
Callosciurus_caniceps	0
Callosciurus_erythraeus	0
Callosciurus_erythraeus_griseimanus	0
Callosciurus_finlaysonii	0
Callosciurus_inornatus	0
Callosciurus_nigrovittatus	0
Callosciurus_prevostii	0
Callospermophilus_lateralis	0
Callospermophilus_madrensis	0
Callospermophilus_saturatus	0
Calomys_aff_expulsus	0
Calomys_callosus	0
Calomys_expulsus	0
Calomys_fecundus	0
Calomys_hummelincki	0
Calomys_lepidus	0
Calomys_musculinus	0
Calomys_sorellus	0
Calomys_tener	0
Calomys_tocantinsi	0
Calomys_venustus	0
Calomyscus_baluchi	0
Calomyscus_hotsoni	0
Caluromys_derbianus	0
Caluromys_lanatus	0
Caluromysiops_irrupta	0
Calyptophractus_retusus	0
Camelops_cf_hesternus_pdh_2015	0
Camelus_bactrianus	0
Camelus_dromedarius	0
Camelus_ferus	0
Canis_anthus	0
Canis_aureus	0
Canis_familiaris	0
Canis_himalayensis	0
Canis_indica	0
Canis_latrans	0
Canis_lupaster	0
Canis_lupus	0
Canis_lupus_baileyi	0
Canis_lupus_campestris	0
